Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
NME4	0.225481275846625	3.2647162853626	0.855109058203491	0.393680154272963	0.570802705358829	-6.41537874702061
OR6B1	-0.0122485677807808	0.00734584357477565	-0.854899580069846	0.393795797832172	0.570893922388081	-6.41555584037709
TMEM132E	0.0564318525801984	0.156254340637976	0.854889490536284	0.393801368338469	0.570893922388081	-6.41556436900903
MEF2BNB	0.0929148154466783	1.615909209883	0.854822063563534	0.393838596505518	0.570905630937384	-6.41562136212796
ZBTB14	0.0971019433685016	2.01906721383628	0.854706663069757	0.393902317075013	0.57095573810947	-6.41571889485869
FRAT1	-0.119293987000109	1.32528378906258	-0.854469240061539	0.394033434486703	0.571103521387477	-6.41591951597657
FAM196A	-0.0267504002765833	0.149757424018596	-0.85439873371901	0.394072376910426	0.571117696249078	-6.41597908280108
BPIFA1	0.126928749185831	0.144102084998689	0.854314938880918	0.394118661959628	0.571126931011624	-6.416049869987
CLEC4C	-0.0409937093841215	0.0666313094551808	-0.854281605816079	0.394137074786667	0.571126931011624	-6.41607802677512
GPR174	0.140521205157495	0.397341614659346	0.853869640124543	0.394364683561193	0.571414468989524	-6.41642592857994
RHOT1	0.0996240924523297	2.81347327744271	0.853808486832364	0.394398477254941	0.571421156955002	-6.41647755787517
SYVN1	0.0995267418374821	4.46431005219063	0.853554014942738	0.394539118998693	0.571554833234368	-6.41669235901356
MEP1A	0.465320990579944	1.03802107066513	0.853535937835041	0.394549111034284	0.571554833234368	-6.41670761558576
AKT1	0.113499673519183	3.69632946470459	0.853132330034087	0.39477224354296	0.5718357705285	-6.41704816583226
BBS2	-0.114623065627161	1.9009845136512	-0.852715643234041	0.39500268745656	0.572127256205108	-6.41739958413922
DPYSL3	0.389398488210575	3.66722026758188	0.852635306191555	0.395047126379599	0.57214930653883	-6.41746731787066
TPM2	-0.314471399320061	4.29795174936386	-0.85250203334386	0.395120853789061	0.572178431304424	-6.4175796688599
C4orf47	0.0976081785778034	0.487357642533237	0.852493329386968	0.39512566916672	0.572178431304424	-6.41758700581902
NEK10	-0.0292108023787648	0.115122049123963	-0.85215827795036	0.395311060247114	0.572276311620675	-6.41786937937905
CCNT2	0.118816302002508	2.77893848989347	0.852125151971833	0.395329392435454	0.572276311620675	-6.41789729120503
C2CD2L	0.109084418355911	1.44261364450647	0.85209505749663	0.395346047414302	0.572276311620675	-6.417922647765
ZRSR1	-0.0202249115267395	0.128731440073123	-0.852079621129615	0.395354590422928	0.572276311620675	-6.4179356535674
BIN1	-0.244594987023824	2.52930854678409	-0.852076922748475	0.395356083810051	0.572276311620675	-6.41793792704545
MEIG1	0.0574083405392873	0.220594555867639	0.852054322988521	0.395368591514897	0.572276311620675	-6.41795696783301
PI15	0.252617936863928	1.18310019296871	0.851870804283052	0.395470167801025	0.572381033642397	-6.41811156777733
QRSL1	0.119127794209893	2.26930464126997	0.851797099844059	0.39551096715594	0.572397781612616	-6.41817364862429
AK8	0.122928185144845	0.62766072392051	0.851712890717558	0.395557584558193	0.572422946574127	-6.41824457099372
COX4I1	-0.13703331385071	5.55894484426218	-0.851229886246279	0.395825036105949	0.572706200624137	-6.41865123133886
SPANXC	0.224487209326096	0.216376669413666	0.85122117657423	0.395829859878424	0.572706200624137	-6.41865856225284
PIEZO2	-0.120535047848674	0.529988502648742	-0.851149985685409	0.395869289646246	0.572706200624137	-6.41871848069689
HABP2	-0.39717189627594	1.08963527196052	-0.851148172355751	0.39587029400781	0.572706200624137	-6.418720006837
OR8D1	0.0686408510558145	0.0894733781277196	0.851034199516823	0.395933424055746	0.572741253679191	-6.41881592254171
DFFB	0.136013343584282	1.38120219348607	0.850998834068628	0.395953014377173	0.572741253679191	-6.41884568232347
SCPEP1	0.288258853632316	4.11581163814338	0.850674512168504	0.396132696652524	0.572958842780135	-6.4191185397899
IL6R	-0.208285835402112	2.16684912491429	-0.850458879517663	0.396252189906802	0.573078764549961	-6.41929989808769
CTAGE6	0.0126271692051921	0.0310512837591958	0.850418550575211	0.39627454070558	0.573078764549961	-6.41933381176987
CXorf49B	0.0119647642628225	0.0137368483750075	0.850366487118164	0.396303396052906	0.573078764549961	-6.41937759095994
SLC25A47	0.0218893590425042	0.0642878971647052	0.850167209552011	0.396413854312967	0.573196169733103	-6.41954513519559
CXXC4	0.161746488403986	0.525514655589389	0.850099940007202	0.396451145616555	0.573207769343271	-6.41960168382303
METRN	-0.209219553384977	2.1816033681449	-0.84996316421683	0.396526974739883	0.573275082925283	-6.41971664762873
ZC3H10	0.0557628526540325	0.730807258641454	0.849789318855598	0.396623368146908	0.573334223638789	-6.41986274295412
NCKIPSD	0.142498459032665	3.2589808382441	0.849783792005144	0.396626432897177	0.573334223638789	-6.41986738709602
PRR23B	-0.0295927682864462	0.022502864076643	-0.849571661591673	0.396744074394283	0.573461949438161	-6.42004561494109
OR4C6	0.0284761761260214	0.0333829985975242	0.849388040851762	0.396845922384775	0.573566829814275	-6.42019985388935
PLEKHM1	0.168381406856724	2.96038646848269	0.848364350515013	0.397414019146672	0.57434552069725	-6.42105913409684
MUC22	-0.242816631147005	0.396519768815666	-0.848168446109952	0.397522792623194	0.574460328418877	-6.42122345807896
VCX3A	0.158083387690334	0.154690625365285	0.848094117952852	0.397564067142709	0.574477583628924	-6.42128579444998
NDUFA13	0.13485093906788	3.17888736261246	0.847789177431174	0.397733428277577	0.574653425585742	-6.42154148047608
GPRC5D	0.242619007656102	1.4254821178644	0.84776934666859	0.397744443617991	0.574653425585742	-6.42155810498378
RFT1	0.104118686870575	2.02166396006674	0.847697027070353	0.397784616362616	0.574669071027256	-6.42161872861944
GCNT3	0.565782849188522	2.609253450089	0.847634388415127	0.397819413443095	0.574676948651587	-6.42167123282827
IFNA5	0.00896205664869382	0.0151358687360287	0.847556449126445	0.397862712928708	0.574677901330511	-6.42173655677577
TMEM219	-0.140738447684972	4.41107782232648	-0.847508684881477	0.39788924996322	0.574677901330511	-6.4217765869026
MGLL	-0.309716183142307	3.25637995286058	-0.847474747448485	0.39790810570066	0.574677901330511	-6.4218050277336
LYSMD3	0.120459972702504	2.7391744306923	0.847402705027628	0.397948134481734	0.57468931268917	-6.42186539821841
ZCCHC4	0.0860504037122689	1.31585603140994	0.847354901830129	0.397974696624312	0.57468931268917	-6.42190545378326
HAVCR1	0.199761276174659	0.365063072463927	0.84722698963483	0.398045777127378	0.574749575998125	-6.42201262377929
MBOAT1	-0.213043774981796	2.67473962069195	-0.846976590307168	0.398184945775564	0.574908137575099	-6.42222237199277
AC002398.9	0.00957199161265504	0.0249359828197762	0.846872431408307	0.398242844627186	0.574941822555439	-6.42230960309484
TUSC1	0.26345212803062	2.31291443702657	0.846828994078223	0.398266991666008	0.574941822555439	-6.42234597789163
PAK7	-0.106656872483682	0.197701708912009	-0.846697843668102	0.39833990426285	0.575004694116876	-6.42245579315631
POMGNT2	-0.173114957696727	2.72804799384836	-0.846567021794619	0.398412642290769	0.575056082062404	-6.42256531652732
PIK3R5	0.155474642576559	0.877112024511628	0.846528196763151	0.39843423087749	0.575056082062404	-6.42259781740632
TAS2R13	-0.0250772879551412	0.0796463599122805	-0.846353701169029	0.398531267604019	0.575116420228065	-6.42274387141907
C15orf53	0.0208196660857006	0.0389418645079667	0.846347403196326	0.39853477016519	0.575116420228065	-6.42274914230732
HDDC2	0.141424040339407	2.72564340428704	0.846138224799325	0.398651113484051	0.575232432436308	-6.42292418542526
POM121L2	0.046462291525488	0.0661252187528093	0.846097246763256	0.398673907549939	0.575232432436308	-6.42295847133631
PAPOLB	-0.0103298299361986	0.0161780094959571	-0.84597146098988	0.398743880933049	0.575291009591339	-6.42306370474472
ADAM11	0.0698111702166462	0.301199237511816	0.845776976033902	0.398852085674072	0.575368702322344	-6.42322638191355
IGFN1	0.0752959753019105	0.116655627600835	0.845769060232905	0.398856490131135	0.575368702322344	-6.42323300230902
RCHY1	-0.115413921445709	1.94339418672699	-0.845563041797391	0.398971131919047	0.575491687965133	-6.42340528461737
MEF2B	0.0430146792699224	0.284060986520976	0.845275143946716	0.399131370143623	0.575629658551706	-6.42364596862738
ZNF501	-0.0910631551412628	0.770357428806675	-0.845260702674002	0.399139408898051	0.575629658551706	-6.42365803946121
CAPN2	-0.14890749654645	5.1118367808051	-0.845232763866788	0.399154961352746	0.575629658551706	-6.42368139171859
ZNF169	0.0775324024297704	0.751317015618471	0.845109385455115	0.399223645747685	0.575645594082685	-6.42378450666778
SPATA16	0.015623579471663	0.0176006275439128	0.84510731440622	0.399224798755669	0.575645594082685	-6.42378623744373
C7orf34	0.0471038409434935	0.0612756916523772	0.844933393237912	0.399321632506609	0.5757428293462	-6.42393156838771
COLEC12	-0.232896690212669	1.04620336002223	-0.844824232001944	0.399382417277033	0.575788078618478	-6.42402276988182
SHF	0.135950324188726	0.830767849127945	0.844730578359772	0.399434571355568	0.57582087931008	-6.42410100585463
VPS33B	0.0853462838209573	2.23570769443327	0.844416337592094	0.399609596752503	0.576030792197926	-6.42436345209708
IGFBP6	-0.448112458576871	3.85342176071046	-0.844285891997828	0.399682265828644	0.576089560970521	-6.42447236864202
SKIDA1	0.0836152052818211	0.189149226707627	0.844237548789667	0.399709199063901	0.576089560970521	-6.424512728935
ARL14EP	-0.0988006330155489	1.86102499067815	-0.844023004694597	0.399828740341703	0.576219445938031	-6.42469181770442
TUBA3D	0.0990305584540754	0.727510491010458	0.843943254232144	0.399873181827247	0.576240146694821	-6.4247583771839
ELTD1	0.237197721227808	2.31929584718382	0.843891628355836	0.399901952294185	0.576240146694821	-6.42480146064875
C19orf67	-0.0331366862057674	0.109389806245962	-0.843777808400017	0.399965387193408	0.576289151176847	-6.42489643785306
BSN	-0.0711662282270453	0.190810510335895	-0.843561133759638	0.400086162619825	0.576420761329114	-6.42507720716612
MAGEE2	-0.0263433724491428	0.0349362892763937	-0.843463119044897	0.400140803730389	0.576457076670292	-6.42515896466103
LYPD6	0.189328180266854	1.13300555471507	0.843240081853106	0.400265159066045	0.576593812074249	-6.42534497265819
BMPR1A	-0.109771495029373	2.14060964353792	-0.842986365507599	0.400406648179432	0.576648146291688	-6.42555650706968
AKAP17A	0.138480140426873	3.33085109448091	0.842978826642204	0.400410852816109	0.576648146291688	-6.42556279158568
ZNF280B	0.123017513534378	0.373368825456328	0.842961642788276	0.400420436833442	0.576648146291688	-6.42557711610656
LRRC74A	-0.023065949555712	0.0497914097637878	-0.842961248521446	0.400420656731039	0.576648146291688	-6.42557744476538
LHX8	0.157633813291328	0.183538366980333	0.842797011829181	0.400512264143248	0.576737660366277	-6.42571433837459
AC087762.1	-0.0187158544889852	0.0254092614366933	-0.842588713220884	0.400628466539817	0.576833837144105	-6.42588792016622
CT45A3	0.0312743291096565	0.0328543814729349	0.84257169329201	0.400637962256644	0.576833837144105	-6.42590210152871
YOD1	0.206241000597251	2.72220726261319	0.842478820049317	0.400689780270523	0.576866033729172	-6.42597948046231
OTX2	0.0913123126328004	0.0867891849337346	0.842296526417814	0.400791501610628	0.576970065241292	-6.42613133692949
HDDC3	0.122503138064189	1.58933103183899	0.841961478087058	0.400978502129903	0.57719683834708	-6.4264103579898
POLK	-0.0910400943159919	1.66112332595148	-0.841844059373629	0.401044049540667	0.577248762766752	-6.42650811572403
NUDT6	-0.0452404305642219	0.325550840185931	-0.841748959828556	0.401097142334341	0.577282754132118	-6.42658728157559
C14orf39	0.044866760877024	0.0736264806335471	0.841484044305029	0.401245063547033	0.577453213147053	-6.42680776439273
MTMR9	0.160335721521613	1.79840836365931	0.841417679746335	0.401282124783219	0.577464114318067	-6.42686298723806
MYOG	-0.0204275876636715	0.0308376119299719	-0.840962588724283	0.40153632585854	0.577787465511656	-6.42724155825739
SVOP	-0.0527971032724877	0.0636617757210887	-0.840752874235006	0.401653499295765	0.577890441160571	-6.42741594252783
SGCE	0.284425111414162	2.09802973472018	0.840723431812548	0.401669951269655	0.577890441160571	-6.42744042138612
TOPORS	0.130744229519922	3.04846315923364	0.840676075348012	0.401696414191118	0.577890441160571	-6.42747979245616
FAM134A	0.102101082325008	4.02829657678269	0.840272073558029	0.401922214395762	0.57817281083639	-6.42781558078979
NAV3	0.122372128427113	0.418893939718699	0.840099219153512	0.402018847723161	0.578269343651148	-6.42795920079396
ADRB1	-0.163212340869843	0.758879691786296	-0.83999036201799	0.40207971093481	0.578314413847482	-6.42804963217732
TMEM222	0.097270611475833	2.83464633729418	0.839918109400857	0.40212011123924	0.578330047624974	-6.42810964850583
TRPM7	0.121268951676703	2.68891278458506	0.83956522753818	0.402317461659625	0.578571388540322	-6.42840269475487
FBN3	0.104887806854082	0.202766974386114	0.839154194934042	0.402547406937426	0.578859565126849	-6.42874387757225
RP11-5A19.5	0.00581418126264561	0.0101343310193148	0.838954458286636	0.402659174935263	0.578963290199141	-6.42890961168264
TMEM191B	0.0551469108053713	0.207173654937576	0.838919631671844	0.402678665022595	0.578963290199141	-6.42893850551841
CCR3	0.0444328653416439	0.105074429480984	0.83859948549185	0.402857855784863	0.579178406085065	-6.42920405846839
DST	0.256387168374505	3.29212411121427	0.838465681130797	0.40293276243446	0.57924357480118	-6.42931501592791
NR1H4	0.155903173484756	0.237377719195055	0.838324024101865	0.403012074356067	0.579315066367383	-6.42943246608809
CHST5	-0.242217839033611	0.504427032739812	-0.838099675045127	0.403137703769462	0.579453122247424	-6.42961843729371
KCNK18	-0.0109488272252077	0.0115657994508189	-0.837541119151383	0.403450582783537	0.579825426245502	-6.4300812304213
CRYAB	-0.398208077342474	2.71122419015589	-0.837531561802469	0.403455937676035	0.579825426245502	-6.43008914652813
CLDN20	0.179692271920615	0.693579568209266	0.837193687891123	0.403645272832844	0.580054962075023	-6.4303689412502
OR10W1	-0.0384170047026563	0.0433996379990917	-0.837076178989318	0.403711134134113	0.580107040199755	-6.43046622459404
TK2	-0.116901144882567	1.75778484458749	-0.837012353001631	0.403746909995763	0.580115883004917	-6.43051905921709
GNS	0.166026141294701	4.74955962732443	0.836915661563574	0.403801111308209	0.580151196820479	-6.4305990919758
FAM198B	0.261779973731262	2.46402078943515	0.836769493167378	0.403883055745422	0.580226361775114	-6.43072006004625
GABRG3	0.0633692407381806	0.0919605253585248	0.836688980497336	0.403928196777605	0.580231252814693	-6.43078668288901
RP11-196G11.1	0.012130381930458	0.033540427489217	0.83665773513079	0.403945715935229	0.580231252814693	-6.43081253617724
ACSS3	-0.0860904217007921	0.234333476443754	-0.836298633002338	0.404147096061403	0.580477941273672	-6.43110959855563
NUTM2D	-0.0339217573409186	0.225719562406851	-0.836230749531968	0.404185171099685	0.580490055061325	-6.43116574002334
FAM159A	0.0856033360754497	0.288925383796742	0.835684864632303	0.404491430213216	0.580880908264596	-6.43161703729805
DENND5B	-0.179912317651125	1.21133966677142	-0.83561768080642	0.404529132191167	0.580880908264596	-6.43167255971814
CHDH	-0.31816896395528	1.61944788349877	-0.835587092378428	0.404546298397713	0.580880908264596	-6.43169783730522
XXbac-BPG181M17.5	0.0251048059389031	0.0707080240363989	0.835506194700301	0.404591700242134	0.580883915115162	-6.43176468489884
POU3F1	0.299868148515156	0.932516214340657	0.835477661081611	0.404607714771544	0.580883915115162	-6.43178826134636
NDUFB10	0.142227093037992	5.43996948686972	0.835160629859507	0.404785674674241	0.581076264326274	-6.43205016072045
CYB5R3	0.113426279973329	5.4161442171822	0.835132268631347	0.404801597051582	0.581076264326274	-6.43207358511622
FAM160A1	0.196683126735203	2.08149265460132	0.835080420603801	0.404830706212607	0.581076264326274	-6.43211640593012
CTDSP2	-0.139922130973114	5.39100983423516	-0.834896132201414	0.40493418190653	0.581182192631549	-6.43226858670129
POLN	-0.0425793588262727	0.216449078844272	-0.834605773503883	0.405097247141763	0.581373625093382	-6.43250829008777
KCNJ1	0.0111122803848824	0.0335940455094362	0.834388852612832	0.405219095595014	0.581505881741977	-6.43268731349031
